MGI:88446	Col11a1	MGI:1856399	Col11a1<cho>	MGI:1856399	Col11a1<cho>	involves:  C57BL/6Fr	skeletal: craniofacial defects	5198	TAS					coat: hair growth defects
MGI:88446	Col11a1	MGI:1856399	Col11a1<cho>	MGI:1856399	Col11a1<cho>	involves:  C57BL/6Fr	skeletal: extremities defects	5198	TAS					coat: hair texture defects
MGI:88446	Col11a1	MGI:1856399	Col11a1<cho>	MGI:1856399	Col11a1<cho>	involves:  C57BL/6Fr	respiratory system: dysmorphology	5198	TAS					coat: color anomalies
MGI:88446	Col11a1	MGI:1856399	Col11a1<cho>	MGI:2152731	Col11a1<+>	involves:  C57BL/6Fr	no obvious phenotype: no defect detected	5198	TAS					coat: hair follicle structure/orientation anomalies
MGI:107164	Ppp3ca	MGI:2150749	Ppp3ca<tm1Jse>	MGI:2150749	Ppp3ca<tm1Jse>	either: (involves: 129S4/SvJae # Black Swiss) or (involves: 129S4/SvJae # C57BL/6)	immune system: immunodeficiency	71750	TAS					coat: no defect detected
MGI:107164	Ppp3ca	MGI:2150749	Ppp3ca<tm1Jse>	MGI:2150749	Ppp3ca<tm1Jse>	either: (involves: 129S4/SvJae # Black Swiss) or (involves: 129S4/SvJae # C57BL/6)	central nervous system: brain dysmorphology	39103	TAS					skin: pigmentation anomalies
MGI:107164	Ppp3ca	MGI:2150749	Ppp3ca<tm1Jse>	MGI:2152732	Ppp3ca<+>	either: (involves: 129S4/SvJae # Black Swiss) or (involves: 129S4/SvJae # C57BL/6)	no obvious phenotype: no defect detected	71750	TAS					skin: texture/condition anomalies
MGI:97849	Rag2	MGI:1858556	Rag2<tm1Fwa>	MGI:1858556	Rag2<tm1Fwa>	involves:  129S/SvEv # MF1	growth/weight abnormality: postnatal	1935	TAS					skin: no defect detected
MGI:97849	Rag2	MGI:1858556	Rag2<tm1Fwa>	MGI:1858556	Rag2<tm1Fwa>	involves:  129S/SvEv # MF1	immune system: immunodeficiency	1935	TAS					vibrissae: shape/orientation defects
MGI:97849	Rag2	MGI:1858556	Rag2<tm1Fwa>	MGI:1858556	Rag2<tm1Fwa>	involves:  129S/SvEv # MF1	immune system: lymphoid development/ B lymphocyte defects	1935	TAS					vibrissae: no defect detected
MGI:97849	Rag2	MGI:1858556	Rag2<tm1Fwa>	MGI:1858556	Rag2<tm1Fwa>	involves:  129S/SvEv # MF1	immune system: lymphoid development/ T lymphocyte defects	1935	TAS					extremities: limb dysmorphology
MGI:97849	Rag2	MGI:1858556	Rag2<tm1Fwa>	MGI:1858556	Rag2<tm1Fwa>	involves:  129S/SvEv # MF1	immune system: other dysmorphology	1935	TAS					extremities: digit dysmorphology
MGI:97849	Rag2	MGI:1858556	Rag2<tm1Fwa>	MGI:2152734	Rag2<+>	involves:  129S/SvEv # MF1	no obvious phenotype: no defect detected	1935	TAS					extremities: tail dysmorphology
MGI:88057	Apoe	MGI:2137814	Apoe<tm1Bres>	MGI:2137814	Apoe<tm1Bres>	either: (involves: 129P2/OlaHsd # BALB/c) or (involves: 129P2/OlaHsd # C57BL/6J)  	metabolism: abnormal lipid homeostasis	2809	TAS					extremities: no defect detected
MGI:88057	Apoe	MGI:2137814	Apoe<tm1Bres>	MGI:2137814	Apoe<tm1Bres>	either: (involves: 129P2/OlaHsd # BALB/c) or (involves: 129P2/OlaHsd # C57BL/6J)  	heart/cardiovascular system: other functional anomalies	2809	TAS					teeth: tooth dysmorphology
MGI:88057	Apoe	MGI:2137814	Apoe<tm1Bres>	MGI:2137814	Apoe<tm1Bres>	either: (involves: 129P2/OlaHsd # BALB/c) or (involves: 129P2/OlaHsd # C57BL/6J)  	central nervous system: brain dysmorphology	42426	TAS	aged mice				teeth: no defect detected
MGI:88057	Apoe	MGI:2137814	Apoe<tm1Bres>	MGI:2137814	Apoe<tm1Bres>	either: (involves: 129P2/OlaHsd # BALB/c) or (involves: 129P2/OlaHsd # C57BL/6J)  	central nervous system: brain dysmorphology	43846	TAS	aged mice on conventional and high fat/cholesterol diet				ears: auditory defects/deafness
MGI:88057	Apoe	MGI:2137814	Apoe<tm1Bres>	MGI:2137814	Apoe<tm1Bres>	either: (involves: 129P2/OlaHsd # BALB/c) or (involves: 129P2/OlaHsd # C57BL/6J)  	central nervous system: brain dysmorphology	70488	TAS	aged mice on high fat/cholesterol diet				ears: dysmorphology
MGI:88057	Apoe	MGI:2137814	Apoe<tm1Bres>	MGI:2137814	Apoe<tm1Bres>	either: (involves: 129P2/OlaHsd # BALB/c) or (involves: 129P2/OlaHsd # C57BL/6J)  	neurological/behavioral: learning/memory impairment	70488	TAS	high fat/cholesterol diet				ears: no defect detected
MGI:88057	Apoe	MGI:2137814	Apoe<tm1Bres>	MGI:2152735	Apoe<+>	either: (involves: 129P2/OlaHsd # BALB/c) or (involves: 129P2/OlaHsd # C57BL/6J)  	metabolism: abnormal lipid homeostasis	2809	TAS					musculature: muscle dysmorphology
MGI:88057	Apoe	MGI:1857129	Apoe<tm1Unc>	MGI:1857129	Apoe<tm1Unc>	either: (involves: 129P2Ola/Hsd-Apoe<tm1Unc>) or (involves: 129P2/OlaHsd # C57BL/6J) 	no obvious phenotype: no defect detected	1050	TAS	up to 6 weeks				musculature: physiological defects
MGI:88057	Apoe	MGI:1857129	Apoe<tm1Unc>	MGI:1857129	Apoe<tm1Unc>	either: (involves: 129P2Ola/Hsd-Apoe<tm1Unc>) or (involves: 129P2/OlaHsd # C57BL/6J) 	central nervous system: brain dysmorphology	43846	TAS	aged mice on conventional and high fat/cholesterol diet				musculature: no defect detected
MGI:88057	Apoe	MGI:1857129	Apoe<tm1Unc>	MGI:1857129	Apoe<tm1Unc>	either: (involves: 129P2Ola/Hsd-Apoe<tm1Unc>) or (involves: 129P2/OlaHsd # C57BL/6J) 	heart/cardiovascular system: other functional anomalies	43846	TAS	aged mice on high fat/ cholesterol diet				skeletal: osteogenesis/developmental anomalies
MGI:88057	Apoe	MGI:1857129	Apoe<tm1Unc>	MGI:1857129	Apoe<tm1Unc>	B6.129-Apoe<tm1Unc> 	central nervous system: other functional anomalies	69455	TAS					skeletal: axial defects
MGI:88057	Apoe	MGI:1857129	Apoe<tm1Unc>	MGI:2152735	Apoe<+>	either: (involves: 129P2Ola/Hsd-Apoe<tm1Unc>) or (involves: 129P2/OlaHsd # C57BL/6J) 	no obvious phenotype: no defect detected	1050	TAS					skeletal: extremities defects
MGI:88059	App	MGI:2136847	App<tm1Dbo>	MGI:2136847	App<tm1Dbo>	involves: 129S7/SvEvBrd # C57BL/6J 	growth/weight abnormality: postnatal	25512	TAS					skeletal: craniofacial defects
MGI:88059	App	MGI:2136847	App<tm1Dbo>	MGI:2136847	App<tm1Dbo>	involves: 129S7/SvEvBrd # C57BL/6J 	central nervous system: brain dysmorphology	25512	TAS					skeletal: no defect detected
MGI:88059	App	MGI:2136847	App<tm1Dbo>	MGI:2136847	App<tm1Dbo>	involves: 129S7/SvEvBrd # C57BL/6J 	central nervous system: LTP anomalies	53824	TAS					neurological/behavioral: aggression
MGI:88059	App	MGI:2136847	App<tm1Dbo>	MGI:2136847	App<tm1Dbo>	involves: 129S7/SvEvBrd # C57BL/6J 	neurological/behavioral: conditioning defect	25512	TAS					neurological/behavioral: conditioning defect
MGI:88059	App	MGI:2136847	App<tm1Dbo>	MGI:2136847	App<tm1Dbo>	involves: 129S7/SvEvBrd # C57BL/6J 	neurological/behavioral: learning/memory impairment	25512	TAS					neurological/behavioral: learning/memory impairment
MGI:88059	App	MGI:2136847	App<tm1Dbo>	MGI:2152748	App<+>	involves: 129S7/SvEvBrd # C57BL/6J 	no obvious phenotype: no defect detected	25512	TAS					neurological/behavioral: seizures/epilepsy
MGI:109482	Cacna1a	MGI:2154404	Cacna1a<rkr>	MGI:2154404	Cacna1a<rkr>	B6.Cgcacna1a<rkr>	neurological/behavioral: motor capabilities/coordination/movement anomalies	71860	TAS					neurological/behavioral: fear/anxiety
MGI:109482	Cacna1a	MGI:2154404	Cacna1a<rkr>	MGI:2154404	Cacna1a<rkr>	B6.Cgcacna1a<rkr>	neurological/behavioral: seizures/epilepsy	71860	TAS					neurological/behavioral: motor capabilities/coordination/movement anomalies
MGI:109482	Cacna1a	MGI:2154404	Cacna1a<rkr>	MGI:2154404	Cacna1a<rkr>	B6.Cgcacna1a<rkr>	central nervous system: brain dysmorphology	71860	TAS					neurological/behavioral: sensory capabilities/reflexes/nociception abnormalities
MGI:109482	Cacna1a	MGI:2154404	Cacna1a<rkr>	MGI:2152752	Cacna1a<+>	B6.Cgcacna1a<rkr>	no obvious phenotype: no defect detected	71860	TAS					neurological/behavioral: maternal behavior anomalies
MGI:1202306	Hcrt	MGI:2151182	Hcrt<tm1Ywa>	MGI:2151182	Hcrt<tm1Ywa>	involves: 129S/SvEv # C57BL/6J 	neurological/behavioral: sleep pattern/circadian rhythm anomalies	57124	TAS					neurological/behavioral: feeding/drinking preference anomalies
MGI:1202306	Hcrt	MGI:2151182	Hcrt<tm1Ywa>	MGI:2152753	Hcrt<+>	involves: 129S/SvEv # C57BL/6J 	no obvious phenotype: no defect detected	57124	TAS					neurological/behavioral: sleep pattern/circadian rhythm anomalies
MGI:1096335	Adam17	MGI:1857753	Adam17<tm1Imx>	MGI:1857753	Adam17<tm1Imx>	involves: 129 # C57BL/6 	survival: postnatal lethality	51053	TAS					neurological/behavioral: other anomalies
MGI:1096335	Adam17	MGI:1857753	Adam17<tm1Imx>	MGI:1857753	Adam17<tm1Imx>	involves: 129 # C57BL/6 	eye: dysmorphology	51053	TAS					neurological/behavioral: no defect detected
MGI:1096335	Adam17	MGI:1857753	Adam17<tm1Imx>	MGI:1857753	Adam17<tm1Imx>	involves: 129 # C57BL/6 	vibrissae: shape/orientation defects	51053	TAS					metabolism: abnormal lipid homeostasis
MGI:1096335	Adam17	MGI:1857753	Adam17<tm1Imx>	MGI:1857753	Adam17<tm1Imx>	involves: 129 # C57BL/6 	coat: color anomalies	51053	TAS					metabolism: abnormal glucose homeostasis
MGI:1096335	Adam17	MGI:1857753	Adam17<tm1Imx>	MGI:1857753	Adam17<tm1Imx>	involves: 129 # C57BL/6 	coat: hair follicle structure/orientation anomalies	51053	TAS					metabolism: other metabolic defect measured by clinical chemistry
MGI:1096335	Adam17	MGI:1857753	Adam17<tm1Imx>	MGI:1857753	Adam17<tm1Imx>	involves: 129 # C57BL/6 	embryogenesis: embryonic tissue dysmorphology	51053	TAS					metabolism: other metabolic defect
MGI:1096335	Adam17	MGI:1857753	Adam17<tm1Imx>	MGI:1857753	Adam17<tm1Imx>	involves: 129 # C57BL/6 	embryogenesis: extraembryonic tissue dysmorphology	51053	TAS					metabolism: no defect detected
MGI:1096335	Adam17	MGI:1857753	Adam17<tm1Imx>	MGI:2152754	Adam17<+>	involves: 129 # C57BL/6 	no obvious phenotype: no defect detected	51053	TAS					hematology: hematopoietic anomalies
MGI:98725	Tgfb1	MGI:1857258	Tgfb1<tm1Doe>	MGI:1857258	Tgfb1<tm1Doe>	involves: 129S2/SvPas # CF1 	survival: embryonic lethality	2892	TAS					hematology: abnormal red blood cell count/anemia
MGI:98725	Tgfb1	MGI:1857258	Tgfb1<tm1Doe>	MGI:1857258	Tgfb1<tm1Doe>	involves: 129S2/SvPas # CF1 	growth/weight abnormality: postnatal	2892	TAS					hematology: abnormal blood coagulation
MGI:98725	Tgfb1	MGI:1857258	Tgfb1<tm1Doe>	MGI:1857258	Tgfb1<tm1Doe>	involves: 129S2/SvPas # CF1 	survival: postnatal lethality	2892	TAS					hematology: no defect detected
MGI:98725	Tgfb1	MGI:1857258	Tgfb1<tm1Doe>	MGI:1857258	Tgfb1<tm1Doe>	involves: 129S2/SvPas # CF1 	immune system: other dysmorphology	2892	TAS					heart/cardiovascular system: dysmorphology
MGI:98725	Tgfb1	MGI:1857258	Tgfb1<tm1Doe>	MGI:1857258	Tgfb1<tm1Doe>	involves: 129S2/SvPas # CF1 	immune system: other functional anomaly	2892	TAS					heart/cardiovascular system: blood circulatory defects
MGI:98725	Tgfb1	MGI:1857258	Tgfb1<tm1Doe>	MGI:2152756	Tgfb1<+>	involves: 129S2/SvPas # CF1 	no obvious phenotype: no defect detected	2892	TAS					heart/cardiovascular system: blood pressure anomalies
MGI:88047	Aplp2	MGI:2138038	Aplp2<tm1Min>	MGI:2138038	Aplp2<tm1Min>	involves: 129/Sv # B6D2 # BALB/c # C57BL/6J # SJL	survival: embryonic lethality	49466	TAS					heart/cardiovascular system: other functional anomalies
MGI:88047	Aplp2	MGI:2138038	Aplp2<tm1Min>	MGI:2138038	Aplp2<tm1Min>	involves: 129/Sv # B6D2 # BALB/c # C57BL/6J # SJL	growth/weight abnormality: embryonic	49466	TAS					heart/cardiovascular system: no defect detected
MGI:88047	Aplp2	MGI:2138038	Aplp2<tm1Min>	MGI:2152759	Aplp2<+>	involves: 129/Sv # B6D2 # BALB/c # C57BL/6J # SJL	no obvious phenotype: no defect detected	49466	TAS					respiratory system: dysmorphology
MGI:88057	Apoe	MGI:2152302	Apoe<tm1Lmh>	MGI:2152302	Apoe<tm1Lmh>	involves: 129S7/SvEvBrd # C57BL/6	metabolism: abnormal lipid homeostasis	22347	TAS					respiratory system: respiratory distress or failure/functional anomalies
MGI:88057	Apoe	MGI:2152302	 Apoe<tm1Lmh>	MGI:2152302	Apoe<tm1Lmh>	involves: 129S7/SvEvBrd # C57BL/6	other aberrant phenotype	25054	TAS	xanthomatous lesions in multiple tissues when fed hypercholesterolemic diet				respiratory system: no defect detected
MGI:88057	Apoe	MGI:2152302	 Apoe<tm1Lmh>	MGI:2152735	Apoe<+>	involves: 129S7/SvEvBrd # C57BL/6	metabolism: abnormal lipid homeostasis	22347	TAS					kidney/renal system: dysmorphology
MGI:88057	Apoe	MGI:2152302	 Apoe<tm1Lmh>	MGI:2152735	Apoe<+>	involves: 129S7/SvEvBrd # C57BL/6	heart/cardiovascular system: other functional anomalies	22347	TAS	when fed hypercholesterolemic diet for 14 weeks post-weaning				kidney/renal system: functional anomalies
MGI:103201	Aqp1	MGI:1857807	Aqp1<tm1Ask>	MGI:1857807	Aqp1<tm1Ask>	involves: C57BL/6J x (Rb(11.16)2H x Rb(16.17)32Lub)F1	no obvious phenotype: no defect detected	45888	TAS					kidney/renal system: no defect detected
MGI:103201	Aqp1	MGI:1857807	Aqp1<tm1Ask>	MGI:1857807	Aqp1<tm1Ask>	involves: C57BL/6J x (Rb(11.16)2H x Rb(16.17)32Lub)F1	kidney/renal system: functional anomalies	45888	TAS					liver/hepatic system: dysmorphology
MGI:103201	Aqp1	MGI:1857807	Aqp1<tm1Ask>	MGI:2152760	Aqp1<+>	involves: C57BL/6J x (Rb(11.16)2H x Rb(16.17)32Lub)F1	no obvious phenotype: no defect detected	45888	TAS					liver/hepatic system: functional anomalies
MGI:1333777	Aqp3	MGI:2150021	Aqp3<tm1Ask>	MGI:2150021	Aqp3<tm1Ask>	involves: C57BL/6J x (Rb(11.16)2H x Rb(16.17)32Lub)F1	kidney/renal system: functional anomalies	61675	TAS					liver/hepatic system: no defect detected
MGI:1333777	Aqp3	MGI:2150021	Aqp3<tm1Ask>	MGI:2152761	Aqp3<+>	involves: C57BL/6J x (Rb(11.16)2H x Rb(16.17)32Lub)F1	no obvious phenotype: no defect detected	61675	TAS					digestive system: dysmorphology
MGI:107387	Aqp4	MGI:1857808	Aqp4<tm1Ask>	MGI:1857808	Aqp4<tm1Ask>	involves: C57BL/6J x (Rb(11.16)2H x Rb(16.17)32Lub)F1	no obvious phenotype: no defect detected	42704	TAS					digestive system: functional anomalies
MGI:107387	Aqp4	MGI:1857808	Aqp4<tm1Ask>	MGI:1857808	Aqp4<tm1Ask>	involves: C57BL/6J x (Rb(11.16)2H x Rb(16.17)32Lub)F1	kidney/renal system: functional anomalies	42704	TAS	after 36 hour water deprivation				digestive system: no defect detected
MGI:107387	Aqp4	MGI:1857808	Aqp4<tm1Ask>	MGI:2152763	Aqp4<+>	involves: C57BL/6J x (Rb(11.16)2H x Rb(16.17)32Lub)F1	no obvious phenotype: no defect detected	42704	TAS					immune system: lymphoid development/ B lymphocyte defects
MGI:106215	Aqp5	MGI:2150059	Aqp5<tm1Ask>	MGI:2150059	Aqp5<tm1Ask>	involves: C57BL/6J x (Rb(11.16)2H x Rb(16.17)32Lub)F1	survival: embryonic lethality	56302	TAS					immune system: lymphoid development/ T lymphocyte defects
MGI:106215	Aqp5	MGI:2150059	Aqp5<tm1Ask>	MGI:2150059	Aqp5<tm1Ask>	involves: C57BL/6J x (Rb(11.16)2H x Rb(16.17)32Lub)F1	growth/weight abnormality: postnatal	56302	TAS					immune system: other dysmorphology
MGI:106215	Aqp5	MGI:2150059	Aqp5<tm1Ask>	MGI:2150059	Aqp5<tm1Ask>	involves: C57BL/6J x (Rb(11.16)2H x Rb(16.17)32Lub)F1	digestive system: functional anomalies	56302	TAS					immune system: immunodeficiency
MGI:106215	Aqp5	MGI:2150059	Aqp5<tm1Ask>	MGI:2152764	Aqp5<+>	involves: C57BL/6J x (Rb(11.16)2H x Rb(16.17)32Lub)F1	no obvious phenotype: no defect detected	56302	TAS					immune system: hypersensitivity
MGI:88357	Cdk4	MGI:2149587	Cdk4<tm1Kiyo>	MGI:2149587	Cdk4<tm1Kiyo>	involves: 129S1/Sv # C57BL/6 	survival: postnatal lethality	57854	TAS					immune system: other functional anomaly
MGI:88357	Cdk4	MGI:2149587	Cdk4<tm1Kiyo>	MGI:2149587	Cdk4<tm1Kiyo>	involves: 129S1/Sv # C57BL/6 	growth/weight abnormality: postnatal	57854	TAS					immune system: no defect detected
MGI:88357	Cdk4	MGI:2149587	Cdk4<tm1Kiyo>	MGI:2149587	Cdk4<tm1Kiyo>	involves: 129S1/Sv # C57BL/6 	reproductive system: dysmorphology	57854	TAS					central nervous system: neural tube defects
MGI:88357	Cdk4	MGI:2149587	Cdk4<tm1Kiyo>	MGI:2149587	Cdk4<tm1Kiyo>	involves: 129S1/Sv # C57BL/6 	reproductive system: fertility/fecundity anomalies	57854	TAS					central nervous system: other dysmorphology
MGI:88357	Cdk4	MGI:2149587	Cdk4<tm1Kiyo>	MGI:2149587	Cdk4<tm1Kiyo>	involves: 129S1/Sv # C57BL/6 	metabolism: abnormal glucose homeostasis	57854	TAS					central nervous system: LTP anomalies
MGI:88357	Cdk4	MGI:2149587	Cdk4<tm1Kiyo>	MGI:2149587	Cdk4<tm1Kiyo>	involves: 129S1/Sv # C57BL/6 	endocrine glands: dysmorphology	57854	TAS					central nervous system: other functional anomalies
MGI:88357	Cdk4	MGI:2149587	Cdk4<tm1Kiyo>	MGI:2152765	Cdk4<+>	involves: 129S1/Sv # C57BL/6 	no obvious phenotype: no defect detected	57854	TAS					central nervous system: no defect detected
MGI:88373	Cebpb	 MGI:2149329	Cebpb<tm1Vpo>	MGI:2149329	Cebpb<tm1Vpo>	involves: 129S/SvEv # MF1 	survival: postnatal lethality	52286	TAS					peripheral nervous system: dysmorphology
MGI:88373	Cebpb	 MGI:2149329	Cebpb<tm1Vpo>	MGI:2149329	Cebpb<tm1Vpo>	involves: 129S/SvEv # MF1 	immune system: other dysmorphology	52286	TAS	beginning at 16 weeks				peripheral nervous system: functional anomalies
MGI:88373	Cebpb	 MGI:2149329	Cebpb<tm1Vpo>	MGI:2149329	Cebpb<tm1Vpo>	involves: 129S/SvEv # MF1 	hematology: hematopoietic anomalies	52286	TAS	beginning at 16 weeks				peripheral nervous system: no defect detected
MGI:88373	Cebpb	 MGI:2149329	Cebpb<tm1Vpo>	MGI:2149329	Cebpb<tm1Vpo>	involves: 129S/SvEv # MF1 	immune system: other functional anomaly	52286	TAS					reproductive system: dysmorphology
MGI:88373	Cebpb	 MGI:2149329	Cebpb<tm1Vpo>	MGI:2149329	Cebpb<tm1Vpo>	involves: 129S/SvEv # MF1 	metabolism: abnormal glucose homeostasis	52286	TAS	after 18 h fast				reproductive system: fertility/fecundity anomalies
MGI:88373	Cebpb	 MGI:2149329	Cebpb<tm1Vpo>	MGI:2149329	Cebpb<tm1Vpo>	involves: 129S/SvEv # MF1 	growth/weight abnormality: postnatal	62132	TAS					reproductive system: no defect detected
MGI:88373	Cebpb	 MGI:2149329	Cebpb<tm1Vpo>	MGI:2149329	Cebpb<tm1Vpo>	involves: 129S/SvEv # MF1 	metabolism: abnormal glucose homeostasis	62132	TAS	after 6 h fast, aged 16 - 20 weeks				endocrine glands: dysmorphology
MGI:88373	Cebpb	 MGI:2149329	Cebpb<tm1Vpo>	MGI:2149329	Cebpb<tm1Vpo>	involves: 129S/SvEv # MF1 	metabolism: other metabolic defect	62132	TAS	hypoleptinemia				endocrine glands: functional anomalies
MGI:88373	Cebpb	 MGI:2149329	Cebpb<tm1Vpo>	MGI:2149329	Cebpb<tm1Vpo>	involves: 129S/SvEv # MF1 	metabolism: abnormal lipid homeostasis	62132	TAS	after 6 h fast, aged 16 - 20 weeks				endocrine glands: no defect detected
MGI:88373	Cebpb	 MGI:2149329	Cebpb<tm1Vpo>	MGI:2152766	Cebpb<+>	involves: 129S/SvEv # MF1 	no obvious phenotype: no defect detected	52286	TAS					tumors: increased incidence
MGI:1329026	Clcnk1	MGI:2148676	Clcnk1<tm1Suc>	MGI:2148676	Clcnk1<tm1Suc>	involves: 129P2/OlaHsd # C57BL/6 	no obvious phenotype: no defect detected	51917	TAS					tumors: no increased incidence
MGI:1329026	Clcnk1	MGI:2148676	Clcnk1<tm1Suc>	MGI:2148676	Clcnk1<tm1Suc>	involves: 129P2/OlaHsd # C57BL/6 	kidney/renal system: functional anomalies	51917	TAS					other aberrant phenotype
MGI:1329026	Clcnk1	MGI:2148676	Clcnk1<tm1Suc>	MGI:2152767	Clcnk1<+>	involves: 129P2/OlaHsd # C57BL/6 	no obvious phenotype: no defect detected	51917	TAS					no obvious phenotype: no defect detected
MGI:94919	Dpp4	MGI:2150161	Dpp4<tm1Nwa>	MGI:2150161	Dpp4<tm1Nwa>	C57BL/6-Dpp4<tm1Nwa>	growth/weight abnormality: postnatal	62709	TAS					
MGI:94919	Dpp4	MGI:2150161	Dpp4<tm1Nwa>	MGI:2150161	Dpp4<tm1Nwa>	C57BL/6-Dpp4<tm1Nwa>	no obvious phenotype: no defect detected	62709	TAS					
MGI:94919	Dpp4	MGI:2150161	Dpp4<tm1Nwa>	MGI:2152769	Dpp4<+>	C57BL/6-Dpp4<tm1Nwa>	no obvious phenotype: no defect detected	62709	TAS					
MGI:95285	Edn3	MGI:1857160	Edn3<tm1Ywa>	MGI:1857160	Edn3<tm1Ywa>	involves: 129S5/SvEvBrd	survival: premature death	22207	TAS					
MGI:95285	Edn3	MGI:1857160	Edn3<tm1Ywa>	MGI:1857160	Edn3<tm1Ywa>	involves: 129S5/SvEvBrd	digestive system: dysmorphology	22207	TAS					
MGI:95285	Edn3	MGI:1857160	Edn3<tm1Ywa>	MGI:1857160	Edn3<tm1Ywa>	involves: 129S5/SvEvBrd	coat: color anomalies	22207	TAS					
MGI:95285	Edn3	MGI:1857160	Edn3<tm1Ywa>	MGI:2152786	Edn3<+>	involves: 129S5/SvEvBrd	no obvious phenotype: no defect detected	22207	TAS					
MGI:102720	Ednrb	MGI:1857161	Ednrb<tm1Ywa>	MGI:1857161	Ednrb<tm1Ywa>	involves: 129S5/SvEvBrd	coat: color anomalies	22206	TAS	
MGI:102720	Ednrb	MGI:1857161	Ednrb<tm1Ywa>	MGI:1857161	Ednrb<tm1Ywa>	involves: 129S5/SvEvBrd	skin: pigmentation anomalies	22206	TAS	
MGI:102720	Ednrb	MGI:1857161	Ednrb<tm1Ywa>	MGI:1857161	Ednrb<tm1Ywa>	involves: 129S5/SvEvBrd	survival: postnatal lethality	22206	TAS	
MGI:102720	Ednrb	MGI:1857161	Ednrb<tm1Ywa>	MGI:1857161	Ednrb<tm1Ywa>	involves: 129S5/SvEvBrd	growth/weight abnormality: postnatal	22206	TAS	
MGI:102720	Ednrb	MGI:1857161	Ednrb<tm1Ywa>	MGI:1857161	Ednrb<tm1Ywa>	involves: 129S5/SvEvBrd	digestive system: dysmorphology	22206	TAS	
MGI:102720	Ednrb	MGI:1857161	Ednrb<tm1Ywa>	MGI:2152787	Ednrb<+>	involves: 129S5/SvEvBrd	no obvious phenotype: no defect detected	22206	TAS	
